timestamp,utc,ticker,bid_price,ask_price,bid_amount,ask_amount,spread_bps,top_imbalance,source,symbol,side,price,amount,notional
1776418101216000,2026-04-17T09:28:21.216000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,76582.9,42.956,3289695.0524
1769885031269000,2026-01-31T18:43:51.269000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2221.73,6968.699,15482567.62927
1769365971121000,2026-01-25T18:32:51.121000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2793.54,5361.753,14978271.47562
1768342290956000,2026-01-13T22:11:30.956000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,3314.4,3863.984,12806788.5696
1768948470567000,2026-01-20T22:34:30.567000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2886.24,4432.928,12794494.11072
1776436903599000,2026-04-17T14:41:43.599000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,buy,2472.91,4888.0,12087584.08
1777251320601000,2026-04-27T00:55:20.601000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,buy,2404.96,5025.46,12086030.2816
1769373269809000,2026-01-25T20:34:29.809000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2765.91,4352.853,12039599.64123
1774438290554000,2026-03-25T11:31:30.554000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,buy,2215.69,5416.997,12002386.08293
1768997882744000,2026-01-21T12:18:02.744000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2883.28,4103.325,11831034.906
1774968697778000,2026-03-31T14:51:37.778000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2027.95,5748.834,11658347.9103
1768342181496000,2026-01-13T22:09:41.496000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,buy,3294.55,3390.279,11169443.67945
1768948631222000,2026-01-20T22:37:11.222000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2913.52,3567.706,10394582.78512
1776965975359000,2026-04-23T17:39:35.359000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2278.28,4500.0,10252260.0
1775369840431000,2026-04-05T06:17:20.431000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2010.54,5018.248,10089388.333919998
1776177153738000,2026-04-14T14:32:33.738000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,buy,2431.06,4132.874,10047264.66644
1767082027072000,2025-12-30T08:07:07.072000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,buy,3003.17,3025.795,9086976.77015
1762963826389000,2025-11-12T16:10:26.389000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,3377.45,2500.072,8443868.1764
1769370836011000,2026-01-25T19:53:56.011000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2751.7,2573.31,7080977.126999999
1768342139560000,2026-01-13T22:08:59.560000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,buy,3284.15,2113.487,6941008.33105
1776368476363000,2026-04-16T19:41:16.363000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,buy,2375.65,2900.0,6889385.0
1768948490832000,2026-01-20T22:34:50.832000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2882.58,2270.282,6544269.48756
1776612975506000,2026-04-19T15:36:15.506000,perp:ethusdt,,,,,,,binance_liquidations,ethusdt,sell,2296.32,2777.922,6378997.84704
