date,hour,rows,spread_bps_mean,spread_bps_p99,top_imbalance_mean,source,symbol,notional_sum,buy_rows,sell_rows,buy_notional,sell_notional,notional_p99
2025-11-09,1,42088,0.0107636047811602,0.0098382154663457,0.0299546209053416,binance_booktickers,btcusdt,,,,,,
2025-11-09,2,42961,0.0108843493116305,0.009846585278648,-0.0345806960717866,binance_booktickers,btcusdt,,,,,,
2025-11-09,3,47453,0.0113048640354734,0.0098582336712723,-0.031305623100953,binance_booktickers,btcusdt,,,,,,
2025-11-09,4,43448,0.0106415970552817,0.0098421564170437,-0.0001856081230754,binance_booktickers,btcusdt,,,,,,
2025-11-09,5,39794,0.0112195501318802,0.0098397256282314,0.0345211251454798,binance_booktickers,btcusdt,,,,,,
2025-11-09,6,40549,0.0102554824685338,0.0098369476744049,-0.0164664872587682,binance_booktickers,btcusdt,,,,,,
2025-11-09,7,38934,0.010856667926655,0.0098387381627259,0.0070570795948575,binance_booktickers,btcusdt,,,,,,
2025-11-09,8,39045,0.0106007536929207,0.009825098508036,0.0777671449288692,binance_booktickers,btcusdt,,,,,,
2025-11-09,9,43406,0.0110623396676555,0.0098436774803552,-0.0879786466129638,binance_booktickers,btcusdt,,,,,,
2025-11-09,10,46615,0.0112910389488413,0.0098559406427225,0.0279943757291699,binance_booktickers,btcusdt,,,,,,
2025-11-09,11,46484,0.0111432389173956,0.0098188953846597,0.1073587606500801,binance_booktickers,btcusdt,,,,,,
2025-11-09,12,46319,0.011620230515816,0.0098038110346078,0.0184794479597033,binance_booktickers,btcusdt,,,,,,
2025-11-09,13,52373,0.0120535458522596,0.0098014567896669,0.0945183797518787,binance_booktickers,btcusdt,,,,,,
2025-11-09,14,61987,0.0187825461339955,0.2031595174676863,0.0270733224405802,binance_booktickers,btcusdt,,,,,,
2025-11-09,15,56693,0.0137173523876688,0.0290923619461151,0.0150544838210057,binance_booktickers,btcusdt,,,,,,
