strategy,split,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
adv_binance_q95_win45,train,30,7,0.030236575191214074,0.0008430273175230624,0.48088285674017395,-0.02939354787369101,26268663238.997833,True,79319484,4665756,195874316413.89697,183880642672.98483,11993673740.91212
adv_binance_q95_win45,train,120,7,-0.00946338082190134,-0.07807882567596475,1.0425122164481309,-0.0686154448540634,26268663238.997833,True,79319484,4665756,195874316413.89697,183880642672.98483,11993673740.91212
adv_binance_q95_win45,train,300,7,-0.08505801517955065,-0.11097342273931965,0.3122632643686343,-0.025915407559768996,26268663238.997833,True,79319484,4665756,195874316413.89697,183880642672.98483,11993673740.91212
adv_binance_q95_win60,train,30,7,0.030236575191214074,0.017188252060355198,0.19144514159584278,-0.013048323130858876,25886754917.445644,True,78234030,5751210,195874316413.89697,181207284422.1195,14667031991.77746
adv_binance_q95_win60,train,120,7,-0.00946338082190134,-0.07760592951706463,0.8324197083794441,-0.06814254869516329,25886754917.445644,True,78234030,5751210,195874316413.89697,181207284422.1195,14667031991.77746
adv_binance_q95_win60,train,300,7,-0.08505801517955065,-0.0940076263038161,0.025512053077701893,-0.008949611124265441,25886754917.445644,True,78234030,5751210,195874316413.89697,181207284422.1195,14667031991.77746
adv_binance_q95_win90,train,30,7,0.030236575191214074,0.02285113765907399,0.09880602833872733,-0.007385437532140084,25261224396.22061,True,76379720,7605520,195874316413.89697,176828570773.54428,19045745640.35268
adv_binance_q95_win90,train,120,7,-0.00946338082190134,-0.06701805697495038,0.5248980097825673,-0.05755467615304904,25261224396.22061,True,76379720,7605520,195874316413.89697,176828570773.54428,19045745640.35268
adv_binance_q95_win90,train,300,7,-0.08505801517955065,-0.08010181842143779,-0.13107339340410887,0.00495619675811286,25261224396.22061,True,76379720,7605520,195874316413.89697,176828570773.54428,19045745640.35268
adv_binance_q97_win10,train,30,7,0.030236575191214074,0.025831643553472113,0.4011366775465557,-0.004404931637741961,27653621693.013054,True,83130520,854720,195874316413.89697,193575351851.09137,2298964562.80561
adv_binance_q97_win10,train,120,7,-0.00946338082190134,-0.04826398561383545,3.257590338121772,-0.03880060479193411,27653621693.013054,True,83130520,854720,195874316413.89697,193575351851.09137,2298964562.80561
adv_binance_q97_win10,train,300,7,-0.08505801517955065,-0.09841583753858676,1.03968536057706,-0.013357822359036112,27653621693.013054,True,83130520,854720,195874316413.89697,193575351851.09137,2298964562.80561
