strategy,date,symbol,horizon_s,pnl_all,pnl_kept,pnl_filtered,score,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover,kept_trade_count,filtered_trade_count
task3_maker_q95_win30,2026-01-24,ethusdt,120,0.0371626463822302,0.1492656086327504,-8.97826877193005,0.1121029622505201,2233520686.41148,2206088931.59632,27431754.81516,1436652,13552
task3_maker_q95_win30,2026-01-24,ethusdt,300,0.1288715637598529,0.2608238075338324,-10.482858763029222,0.1319522437739794,2233520686.41148,2206088931.59632,27431754.81516,1436652,13552
task3_maker_q95_win60,2026-01-24,ethusdt,30,-0.155096666692638,-0.1162357277346121,-2.292097281130326,0.0388609389580258,2233520686.41148,2193629953.97004,39890732.44144,1430569,19635
task3_maker_q95_win60,2026-01-24,ethusdt,120,0.0371626463822302,0.2192793033509515,-9.977608439356503,0.1821166569687212,2233520686.41148,2193629953.97004,39890732.44144,1430569,19635
task3_maker_q95_win60,2026-01-24,ethusdt,300,0.1288715637598529,0.3333259565210494,-11.114273215296652,0.2044543927611965,2233520686.41148,2193629953.97004,39890732.44144,1430569,19635
task3_maker_q99_win30,2026-01-24,ethusdt,30,-0.155096666692638,-0.1560466425270201,1.1955174970336642,-0.0009499758343821,2233520686.41148,2231950808.50811,1569877.90337,1449106,1098
task3_maker_q99_win30,2026-01-24,ethusdt,120,0.0371626463822302,0.0342354629248739,4.198842653644784,-0.0029271834573563,2233520686.41148,2231950808.50811,1569877.90337,1449106,1098
task3_maker_q99_win30,2026-01-24,ethusdt,300,0.1288715637598529,0.1285566320065695,0.5766211497988875,-0.0003149317532834,2233520686.41148,2231950808.50811,1569877.90337,1449106,1098
task3_maker_q99_win60,2026-01-24,ethusdt,30,-0.155096666692638,-0.1561329005700823,1.2696877969584732,-0.0010362338774443,2233520686.41148,2231897445.98213,1623240.4293500003,1449072,1132
task3_maker_q99_win60,2026-01-24,ethusdt,120,0.0371626463822302,0.0341763970065686,4.143148570644846,-0.0029862493756616,2233520686.41148,2231897445.98213,1623240.4293500003,1449072,1132
task3_maker_q99_win60,2026-01-24,ethusdt,300,0.1288715637598529,0.1286403389188032,0.4467974377434,-0.0002312248410497,2233520686.41148,2231897445.98213,1623240.4293500003,1449072,1132
no_filter,2026-01-25,btcusdt,30,0.3865175186062501,0.3865175186062501,,0.0,9638205865.3693,9638205865.3693,0.0,2890811,0
no_filter,2026-01-25,btcusdt,120,0.905276371550544,0.905276371550544,,0.0,9638205865.3693,9638205865.3693,0.0,2890811,0
no_filter,2026-01-25,btcusdt,300,0.6285311914731798,0.6285311914731798,,0.0,9638205865.3693,9638205865.3693,0.0,2890811,0
task3_maker_q90_win30,2026-01-25,btcusdt,30,0.3865175186062501,0.7962687260181532,-2.995882897339736,0.4097512074119031,9638205865.3693,8596774276.4281,1041431588.9412,2608790,282021
task3_maker_q90_win30,2026-01-25,btcusdt,120,0.905276371550544,1.4686616326287771,-3.7453372372417095,0.5633852610782331,9638205865.3693,8596774276.4281,1041431588.9412,2608790,282021
task3_maker_q90_win30,2026-01-25,btcusdt,300,0.6285311914731798,0.9080455213189792,-1.678794249993797,0.2795143298457995,9638205865.3693,8596774276.4281,1041431588.9412,2608790,282021
task3_maker_q90_win60,2026-01-25,btcusdt,30,0.3865175186062501,0.8049467342293342,-2.129542509817151,0.418429215623084,9638205865.3693,8263892795.917,1374313069.4523,2503691,387120
task3_maker_q90_win60,2026-01-25,btcusdt,120,0.905276371550544,1.4195482650515394,-2.1870960218366213,0.5142718935009953,9638205865.3693,8263892795.917,1374313069.4523,2503691,387120
task3_maker_q90_win60,2026-01-25,btcusdt,300,0.6285311914731798,0.7814578300378019,-0.2910331893280786,0.152926638564622,9638205865.3693,8263892795.917,1374313069.4523,2503691,387120
task3_maker_q95_win30,2026-01-25,btcusdt,30,0.3865175186062501,0.7771441374860176,-3.515850660633735,0.3906266188797674,9638205865.3693,8761209748.1354,876996117.2339001,2659166,231645
task3_maker_q95_win30,2026-01-25,btcusdt,120,0.905276371550544,1.420516130613599,-4.241979712054476,0.5152397590630549,9638205865.3693,8761209748.1354,876996117.2339001,2659166,231645
task3_maker_q95_win30,2026-01-25,btcusdt,300,0.6285311914731798,0.8508977687328082,-1.5929156154879562,0.2223665772596283,9638205865.3693,8761209748.1354,876996117.2339001,2659166,231645
task3_maker_q95_win60,2026-01-25,btcusdt,30,0.3865175186062501,0.8017728020047448,-2.6554999017111163,0.4152552833984946,9638205865.3693,8480554661.3508,1157651204.0185,2570905,319906
task3_maker_q95_win60,2026-01-25,btcusdt,120,0.905276371550544,1.364494170170471,-2.458795318733152,0.4592177986199268,9638205865.3693,8480554661.3508,1157651204.0185,2570905,319906
task3_maker_q95_win60,2026-01-25,btcusdt,300,0.6285311914731798,0.7595140351628829,-0.3310040828424355,0.130982843689703,9638205865.3693,8480554661.3508,1157651204.0185,2570905,319906
task3_maker_q99_win30,2026-01-25,btcusdt,30,0.3865175186062501,0.7588843811234314,-7.323652422420014,0.3723668625171812,9638205865.3693,9194168483.8372,444037381.5321,2779759,111052
task3_maker_q99_win30,2026-01-25,btcusdt,120,0.905276371550544,1.254874344667143,-6.333444511253415,0.3495979731165992,9638205865.3693,9194168483.8372,444037381.5321,2779759,111052
task3_maker_q99_win30,2026-01-25,btcusdt,300,0.6285311914731798,0.9481744302229403,-5.9899516525714365,0.3196432387497605,9638205865.3693,9194168483.8372,444037381.5321,2779759,111052
task3_maker_q99_win60,2026-01-25,btcusdt,30,0.3865175186062501,0.8118442513430482,-5.849995602768835,0.425326732736798,9638205865.3693,9022852344.4299,615353520.9394001,2729945,160866
task3_maker_q99_win60,2026-01-25,btcusdt,120,0.905276371550544,1.301260265995407,-4.900986351857467,0.3959838944448626,9638205865.3693,9022852344.4299,615353520.9394001,2729945,160866
task3_maker_q99_win60,2026-01-25,btcusdt,300,0.6285311914731798,0.8937818841528488,-3.260806811586852,0.2652506926796689,9638205865.3693,9022852344.4299,615353520.9394001,2729945,160866
no_filter,2026-01-25,ethusdt,30,0.5401578824970519,0.5401578824970519,,0.0,9616520425.135998,9616520425.135998,0.0,5810665,0
no_filter,2026-01-25,ethusdt,120,1.2531455638937363,1.2531455638937363,,0.0,9616520425.135998,9616520425.135998,0.0,5810665,0
no_filter,2026-01-25,ethusdt,300,1.4079404756814062,1.4079404756814062,,0.0,9616520425.135998,9616520425.135998,0.0,5810665,0
task3_maker_q90_win30,2026-01-25,ethusdt,30,0.5401578824970519,1.3497532381999335,-5.871398121628115,0.8095953557028817,9616520425.135998,8538369603.15996,1078150821.97604,5230804,579861
task3_maker_q90_win30,2026-01-25,ethusdt,120,1.2531455638937363,3.0211910996058866,-12.74881589773077,1.76804553571215,9616520425.135998,8538369603.15996,1078150821.97604,5230804,579861
task3_maker_q90_win30,2026-01-25,ethusdt,300,1.4079404756814062,2.414027676609035,-6.559724343962593,1.0060872009276287,9616520425.135998,8538369603.15996,1078150821.97604,5230804,579861
task3_maker_q90_win60,2026-01-25,ethusdt,30,0.5401578824970519,1.364481175996049,-4.183115044838638,0.8243232934989968,9616520425.135998,8187591304.614,1428929120.522,5001454,809211
task3_maker_q90_win60,2026-01-25,ethusdt,120,1.2531455638937363,3.03903341191506,-8.979776143331055,1.7858878480213236,9616520425.135998,8187591304.614,1428929120.522,5001454,809211
task3_maker_q90_win60,2026-01-25,ethusdt,300,1.4079404756814062,2.332015248263745,-3.8868963809181794,0.9240747725823386,9616520425.135998,8187591304.614,1428929120.522,5001454,809211
task3_maker_q95_win30,2026-01-25,ethusdt,30,0.5401578824970519,1.373536891487123,-7.355222732285648,0.8333790089900714,9616520425.135998,8698382384.078491,918138041.05751,5333723,476942
task3_maker_q95_win30,2026-01-25,ethusdt,120,1.2531455638937363,2.991830179119862,-15.219043749961196,1.7386846152261253,9616520425.135998,8698382384.078491,918138041.05751,5333723,476942
task3_maker_q95_win30,2026-01-25,ethusdt,300,1.4079404756814062,2.3979855640497574,-7.971684777823677,0.9900450883683511,9616520425.135998,8698382384.078491,918138041.05751,5333723,476942
task3_maker_q95_win60,2026-01-25,ethusdt,30,0.5401578824970519,1.412817411329305,-5.383053560039761,0.8726595288322532,9616520425.135998,8381660578.83225,1234859846.30375,5126681,683984
task3_maker_q95_win60,2026-01-25,ethusdt,120,1.2531455638937363,3.111117359044784,-11.357912280940512,1.8579717951510475,9616520425.135998,8381660578.83225,1234859846.30375,5126681,683984
task3_maker_q95_win60,2026-01-25,ethusdt,300,1.4079404756814062,2.3545200263560746,-5.017006070573879,0.9465795506746684,9616520425.135998,8381660578.83225,1234859846.30375,5126681,683984
task3_maker_q99_win30,2026-01-25,ethusdt,30,0.5401578824970519,1.180595968966415,-12.71996546781608,0.6404380864693631,9616520425.135998,9173460195.692982,443060229.44302,5583217,227448
task3_maker_q99_win30,2026-01-25,ethusdt,120,1.2531455638937363,2.526335370232088,-25.10795668328727,1.273189806338351,9616520425.135998,9173460195.692982,443060229.44302,5583217,227448
task3_maker_q99_win30,2026-01-25,ethusdt,300,1.4079404756814062,2.389703965080012,-18.91924687513227,0.9817634893986052,9616520425.135998,9173460195.692982,443060229.44302,5583217,227448
task3_maker_q99_win60,2026-01-25,ethusdt,30,0.5401578824970519,1.2567598742436774,-9.394699861012736,0.7166019917466255,9616520425.135998,8969546408.27758,646974016.85842,5461345,349320
task3_maker_q99_win60,2026-01-25,ethusdt,120,1.2531455638937363,2.7019576038796336,-18.832957573024988,1.448812039985897,9616520425.135998,8969546408.27758,646974016.85842,5461345,349320
task3_maker_q99_win60,2026-01-25,ethusdt,300,1.4079404756814062,2.4611179468659667,-13.193146983460812,1.0531774711845605,9616520425.135998,8969546408.27758,646974016.85842,5461345,349320
no_filter,2026-01-26,btcusdt,30,-0.1516416777612345,-0.1516416777612345,,0.0,10662750389.6195,10662750389.6195,0.0,3655855,0
no_filter,2026-01-26,btcusdt,120,-0.1108458045127249,-0.1108458045127249,,0.0,10662750389.6195,10662750389.6195,0.0,3655855,0
no_filter,2026-01-26,btcusdt,300,-0.1466500417477277,-0.1466500417477277,,0.0,10662750389.6195,10662750389.6195,0.0,3655855,0
task3_maker_q90_win30,2026-01-26,btcusdt,30,-0.1516416777612345,-0.1502641597733225,-0.1693244113775339,0.0013775179879119,10662750389.6195,9892134619.832298,770615769.7872,3434786,221069
task3_maker_q90_win30,2026-01-26,btcusdt,120,-0.1108458045127249,-0.0039688965722731,-1.4827886099270515,0.1068769079404518,10662750389.6195,9892134619.832298,770615769.7872,3434786,221069
task3_maker_q90_win30,2026-01-26,btcusdt,300,-0.1466500417477277,0.1507413453293868,-3.964162933493821,0.2973913870771146,10662750389.6195,9892134619.832298,770615769.7872,3434786,221069
task3_maker_q90_win60,2026-01-26,btcusdt,30,-0.1516416777612345,-0.1198456739480935,-0.4312596057961073,0.031796003813141,10662750389.6195,9574061614.4096,1088688775.2099,3327408,328447
task3_maker_q90_win60,2026-01-26,btcusdt,120,-0.1108458045127249,0.1322606797705017,-2.248753820457285,0.2431064842832266,10662750389.6195,9574061614.4096,1088688775.2099,3327408,328447
task3_maker_q90_win60,2026-01-26,btcusdt,300,-0.1466500417477277,0.3608626847178695,-4.609778737404411,0.5075127264655972,10662750389.6195,9574061614.4096,1088688775.2099,3327408,328447
task3_maker_q95_win30,2026-01-26,btcusdt,30,-0.1516416777612345,-0.0904080775745304,-1.3802821755129864,0.061233600186704,10662750389.6195,10156562541.2922,506187848.3273,3514567,141288
task3_maker_q95_win30,2026-01-26,btcusdt,120,-0.1108458045127249,0.0522304914856602,-3.3829405511233186,0.1630762959983852,10662750389.6195,10156562541.2922,506187848.3273,3514567,141288
task3_maker_q95_win30,2026-01-26,btcusdt,300,-0.1466500417477277,0.0849843129631686,-4.79434914813143,0.2316343547108964,10662750389.6195,10156562541.2922,506187848.3273,3514567,141288
task3_maker_q95_win60,2026-01-26,btcusdt,30,-0.1516416777612345,-0.0665633385969148,-1.2808995258494735,0.0850783391643197,10662750389.6195,9915701011.0409,747049378.5785999,3436575,219280
task3_maker_q95_win60,2026-01-26,btcusdt,120,-0.1108458045127249,0.1338672355464004,-3.3589595280607334,0.2447130400591253,10662750389.6195,9915701011.0409,747049378.5785999,3436575,219280
task3_maker_q95_win60,2026-01-26,btcusdt,300,-0.1466500417477277,0.1864984389038788,-4.568580935672315,0.3331484806516066,10662750389.6195,9915701011.0409,747049378.5785999,3436575,219280
task3_maker_q99_win30,2026-01-26,btcusdt,30,-0.1516416777612345,-0.1505063885626595,-0.2281994870653613,0.0011352891985749,10662750389.6195,10506941114.6938,155809274.9257,3616542,39313
task3_maker_q99_win30,2026-01-26,btcusdt,120,-0.1108458045127249,-0.0936258145164956,-1.272069492719197,0.0172199899962293,10662750389.6195,10506941114.6938,155809274.9257,3616542,39313
task3_maker_q99_win30,2026-01-26,btcusdt,300,-0.1466500417477277,-0.1839333468352051,2.3675359160657137,-0.0372833050874774,10662750389.6195,10506941114.6938,155809274.9257,3616542,39313
task3_maker_q99_win60,2026-01-26,btcusdt,30,-0.1516416777612345,-0.148524440318069,-0.2789693801284942,0.0031172374431654,10662750389.6195,10407943075.4381,254807314.1814,3585953,69902
task3_maker_q99_win60,2026-01-26,btcusdt,120,-0.1108458045127249,-0.0620560443782861,-2.103728339203267,0.0487897601344387,10662750389.6195,10407943075.4381,254807314.1814,3585953,69902
task3_maker_q99_win60,2026-01-26,btcusdt,300,-0.1466500417477277,-0.1560729450913232,0.2382409568508366,-0.0094229033435954,10662750389.6195,10407943075.4381,254807314.1814,3585953,69902
no_filter,2026-01-26,ethusdt,30,-0.3329150149172735,-0.3329150149172735,,0.0,13525800239.78038,13525800239.78038,0.0,8044766,0
no_filter,2026-01-26,ethusdt,120,-0.3790593846446362,-0.3790593846446362,,0.0,13525800239.78038,13525800239.78038,0.0,8044766,0
no_filter,2026-01-26,ethusdt,300,-0.4500989883588115,-0.4500989883588115,,0.0,13525800239.78038,13525800239.78038,0.0,8044766,0
task3_maker_q90_win30,2026-01-26,ethusdt,30,-0.3329150149172735,-0.2861121112315091,-0.9602139775112248,0.0468029036857643,13525800239.78038,12586703706.21189,939096533.56849,7564404,480362
task3_maker_q90_win30,2026-01-26,ethusdt,120,-0.3790593846446362,-0.1490501591124901,-3.461871287343716,0.230009225532146,13525800239.78038,12586703706.21189,939096533.56849,7564404,480362
task3_maker_q90_win30,2026-01-26,ethusdt,300,-0.4500989883588115,-0.1429865471533796,-4.566324705064936,0.3071124412054319,13525800239.78038,12586703706.21189,939096533.56849,7564404,480362
task3_maker_q90_win60,2026-01-26,ethusdt,30,-0.3329150149172735,-0.1508817557034414,-1.9495538700786077,0.1820332592138321,13525800239.78038,12156931794.30622,1368868445.4741602,7318040,726726
task3_maker_q90_win60,2026-01-26,ethusdt,120,-0.3790593846446362,-0.1099766226222395,-2.768785582034404,0.2690827620223966,13525800239.78038,12156931794.30622,1368868445.4741602,7318040,726726
task3_maker_q90_win60,2026-01-26,ethusdt,300,-0.4500989883588115,0.1294017118651469,-5.596649418875215,0.5795007002239585,13525800239.78038,12156931794.30622,1368868445.4741602,7318040,726726
task3_maker_q95_win30,2026-01-26,ethusdt,30,-0.3329150149172735,-0.3086712447718878,-0.7447632398277724,0.0242437701453856,13525800239.78038,12773857081.54007,751943158.24031,7667632,377134
task3_maker_q95_win30,2026-01-26,ethusdt,120,-0.3790593846446362,-0.2063321836314136,-3.313313863401685,0.1727272010132225,13525800239.78038,12773857081.54007,751943158.24031,7667632,377134
task3_maker_q95_win30,2026-01-26,ethusdt,300,-0.4500989883588115,-0.2378129256843027,-4.056371344573814,0.2122860626745087,13525800239.78038,12773857081.54007,751943158.24031,7667632,377134
task3_maker_q95_win60,2026-01-26,ethusdt,30,-0.3329150149172735,-0.1978320610575639,-1.843936681855258,0.1350829538597095,13525800239.78038,12415843420.13395,1109956819.64643,7462764,582002
task3_maker_q95_win60,2026-01-26,ethusdt,120,-0.3790593846446362,-0.1641833195451491,-2.7826371921665296,0.214876065099487,13525800239.78038,12415843420.13395,1109956819.64643,7462764,582002
task3_maker_q95_win60,2026-01-26,ethusdt,300,-0.4500989883588115,-0.0315631573417874,-5.131790430444205,0.4185358310170241,13525800239.78038,12415843420.13395,1109956819.64643,7462764,582002
task3_maker_q99_win30,2026-01-26,ethusdt,30,-0.3329150149172735,-0.2219668180680286,-6.53217002566081,0.1109481968492448,13525800239.78038,13287984895.61824,237815344.16214,7927310,117456
task3_maker_q99_win30,2026-01-26,ethusdt,120,-0.3790593846446362,-0.2186537363827081,-9.341760419709644,0.160405648261928,13525800239.78038,13287984895.61824,237815344.16214,7927310,117456
task3_maker_q99_win30,2026-01-26,ethusdt,300,-0.4500989883588115,-0.2620395893810395,-10.957959454216454,0.188059398977772,13525800239.78038,13287984895.61824,237815344.16214,7927310,117456
task3_maker_q99_win60,2026-01-26,ethusdt,30,-0.3329150149172735,-0.2307694373316655,-3.914852206275703,0.1021455775856079,13525800239.78038,13150781336.98957,375018902.79081,7853118,191648
task3_maker_q99_win60,2026-01-26,ethusdt,120,-0.3790593846446362,-0.2573216663545934,-4.648033833085744,0.1217377182900427,13525800239.78038,13150781336.98957,375018902.79081,7853118,191648
task3_maker_q99_win60,2026-01-26,ethusdt,300,-0.4500989883588115,-0.3166809681077199,-5.128666382373246,0.1334180202510916,13525800239.78038,13150781336.98957,375018902.79081,7853118,191648
no_filter,2026-01-27,btcusdt,30,0.0131413099096243,0.0131413099096243,,0.0,9431793152.5379,9431793152.5379,0.0,3132674,0
no_filter,2026-01-27,btcusdt,120,0.1484751277649784,0.1484751277649784,,0.0,9431793152.5379,9431793152.5379,0.0,3132674,0
no_filter,2026-01-27,btcusdt,300,0.1999187550293943,0.1999187550293943,,0.0,9431793152.5379,9431793152.5379,0.0,3132674,0
task3_maker_q90_win30,2026-01-27,btcusdt,30,0.0131413099096243,0.0358103657964396,-0.345426574178759,0.0226690558868153,9431793152.5379,8870961229.7403,560831922.7976,2964019,168655
task3_maker_q90_win30,2026-01-27,btcusdt,120,0.1484751277649784,-0.006264083187337,2.596063229082791,-0.1547392109523155,9431793152.5379,8870961229.7403,560831922.7976,2964019,168655
task3_maker_q90_win30,2026-01-27,btcusdt,300,0.1999187550293943,0.0306275523179701,2.877683045438962,-0.1692912027114241,9431793152.5379,8870961229.7403,560831922.7976,2964019,168655
task3_maker_q90_win60,2026-01-27,btcusdt,30,0.0131413099096243,0.0164414282418175,-0.0223794080625872,0.0033001183321932,9431793152.5379,8630006368.655201,801786783.8827,2893125,239549
task3_maker_q90_win60,2026-01-27,btcusdt,120,0.1484751277649784,-0.0439740827465754,2.219896041333381,-0.1924492105115539,9431793152.5379,8630006368.655201,801786783.8827,2893125,239549
task3_maker_q90_win60,2026-01-27,btcusdt,300,0.1999187550293943,0.0282829651386224,2.0473150823592623,-0.1716357898907719,9431793152.5379,8630006368.655201,801786783.8827,2893125,239549
task3_maker_q95_win30,2026-01-27,btcusdt,30,0.0131413099096243,0.0489793727853974,-0.8346200837983991,0.0358380628757731,9431793152.5379,9049247426.0627,382545726.4752,3026970,105704
task3_maker_q95_win30,2026-01-27,btcusdt,120,0.1484751277649784,0.0302835657768993,2.944336155825086,-0.118191561988079,9431793152.5379,9049247426.0627,382545726.4752,3026970,105704
task3_maker_q95_win30,2026-01-27,btcusdt,300,0.1999187550293943,0.0456075784877887,3.850201376138109,-0.1543111765416055,9431793152.5379,9049247426.0627,382545726.4752,3026970,105704
task3_maker_q95_win60,2026-01-27,btcusdt,30,0.0131413099096243,0.0227998140907308,-0.1427281456304821,0.0096585041811065,9431793152.5379,8881451000.3568,550342152.1810999,2975350,157324
task3_maker_q95_win60,2026-01-27,btcusdt,120,0.1484751277649784,-0.018268098107212,2.8393861989161517,-0.1667432258721904,9431793152.5379,8881451000.3568,550342152.1810999,2975350,157324
task3_maker_q95_win60,2026-01-27,btcusdt,300,0.1999187550293943,0.0234737923858819,3.047396971567062,-0.1764449626435123,9431793152.5379,8881451000.3568,550342152.1810999,2975350,157324
task3_maker_q99_win30,2026-01-27,btcusdt,30,0.0131413099096243,0.068381820753258,-4.054941925294139,0.0552405108436337,9431793152.5379,9305434635.9608,126358516.57709998,3097768,34906
task3_maker_q99_win30,2026-01-27,btcusdt,120,0.1484751277649784,0.1460836137044764,0.324593670256753,-0.0023915140605019,9431793152.5379,9305434635.9608,126358516.57709998,3097768,34906
task3_maker_q99_win30,2026-01-27,btcusdt,300,0.1999187550293943,0.2075177871606622,-0.3596976341906616,0.0075990321312679,9431793152.5379,9305434635.9608,126358516.57709998,3097768,34906
task3_maker_q99_win60,2026-01-27,btcusdt,30,0.0131413099096243,0.0750917502382003,-3.007808556048356,0.0619504403285759,9431793152.5379,9242262619.3266,189530533.2113,3074067,58607
task3_maker_q99_win60,2026-01-27,btcusdt,120,0.1484751277649784,0.1324641454768208,0.9292343046283924,-0.0160109822881575,9431793152.5379,9242262619.3266,189530533.2113,3074067,58607
task3_maker_q99_win60,2026-01-27,btcusdt,300,0.1999187550293943,0.2262355047303508,-1.0833906300191984,0.0263167497009565,9431793152.5379,9242262619.3266,189530533.2113,3074067,58607
no_filter,2026-01-27,ethusdt,30,-0.1673377907500295,-0.1673377907500295,,0.0,10952908877.24689,10952908877.24689,0.0,6647131,0
no_filter,2026-01-27,ethusdt,120,-0.244924195985288,-0.244924195985288,,0.0,10952908877.24689,10952908877.24689,0.0,6647131,0
no_filter,2026-01-27,ethusdt,300,-0.2158116778672574,-0.2158116778672574,,0.0,10952908877.24689,10952908877.24689,0.0,6647131,0
task3_maker_q90_win30,2026-01-27,ethusdt,30,-0.1673377907500295,-0.100599294767466,-0.9477779895799752,0.0667384959825634,10952908877.24689,10090067696.77634,862841180.4705501,6172812,474319
task3_maker_q90_win30,2026-01-27,ethusdt,120,-0.244924195985288,-0.4251969194740588,1.8631856451467372,-0.1802727234887708,10952908877.24689,10090067696.77634,862841180.4705501,6172812,474319
task3_maker_q90_win30,2026-01-27,ethusdt,300,-0.2158116778672574,-0.8017561864071328,6.636225396322292,-0.5859445085398753,10952908877.24689,10090067696.77634,862841180.4705501,6172812,474319
task3_maker_q90_win60,2026-01-27,ethusdt,30,-0.1673377907500295,-0.1597082392393641,-0.2299842884383635,0.0076295515106653,10952908877.24689,9763801301.86303,1189107575.38386,5980812,666319
task3_maker_q90_win60,2026-01-27,ethusdt,120,-0.244924195985288,-0.6242698600019289,2.8698954930458926,-0.3793456640166408,10952908877.24689,9763801301.86303,1189107575.38386,5980812,666319
task3_maker_q90_win60,2026-01-27,ethusdt,300,-0.2158116778672574,-1.0867185524535623,6.935233233390858,-0.8709068745863051,10952908877.24689,9763801301.86303,1189107575.38386,5980812,666319
task3_maker_q95_win30,2026-01-27,ethusdt,30,-0.1673377907500295,-0.0856501755722947,-1.5332565022756277,0.0816876151777347,10952908877.24689,10334842356.71786,618066520.52903,6314624,332507
task3_maker_q95_win30,2026-01-27,ethusdt,120,-0.244924195985288,-0.3832080663737212,2.067354423665552,-0.1382838703884332,10952908877.24689,10334842356.71786,618066520.52903,6314624,332507
task3_maker_q95_win30,2026-01-27,ethusdt,300,-0.2158116778672574,-0.658800130227018,7.191507225389064,-0.4429884523597606,10952908877.24689,10334842356.71786,618066520.52903,6314624,332507
task3_maker_q95_win60,2026-01-27,ethusdt,30,-0.1673377907500295,-0.1158400526740918,-0.7684834941365177,0.0514977380759377,10952908877.24689,10088654375.17733,864254502.06956,6170482,476649
task3_maker_q95_win60,2026-01-27,ethusdt,120,-0.244924195985288,-0.5418463492694399,3.221120786880345,-0.2969221532841518,10952908877.24689,10088654375.17733,864254502.06956,6170482,476649
task3_maker_q95_win60,2026-01-27,ethusdt,300,-0.2158116778672574,-0.8211433634043146,6.85037327471674,-0.6053316855370572,10952908877.24689,10088654375.17733,864254502.06956,6170482,476649
task3_maker_q99_win30,2026-01-27,ethusdt,30,-0.1673377907500295,-0.1840397510527786,0.8805335279639941,-0.016701960302749,10952908877.24689,10781070026.062908,171838851.18398,6550478,96653
task3_maker_q99_win30,2026-01-27,ethusdt,120,-0.244924195985288,-0.1791060118539994,-4.374318958686526,0.0658181841312885,10952908877.24689,10781070026.062908,171838851.18398,6550478,96653
task3_maker_q99_win30,2026-01-27,ethusdt,300,-0.2158116778672574,-0.0068124360986532,-13.328303092797269,0.2089992417686042,10952908877.24689,10781070026.062908,171838851.18398,6550478,96653
task3_maker_q99_win60,2026-01-27,ethusdt,30,-0.1673377907500295,-0.1977790263939507,1.1652016793010542,-0.0304412356439211,10952908877.24689,10708283198.59603,244625678.65086,6507520,139611
task3_maker_q99_win60,2026-01-27,ethusdt,120,-0.244924195985288,-0.15328316463496,-4.256433215491399,0.0916410313503279,10952908877.24689,10708283198.59603,244625678.65086,6507520,139611
task3_maker_q99_win60,2026-01-27,ethusdt,300,-0.2158116778672574,0.1118779213970586,-14.560148092217783,0.327689599264316,10952908877.24689,10708283198.59603,244625678.65086,6507520,139611
no_filter,2026-01-28,btcusdt,30,-0.1163112805533254,-0.1163112805533254,,0.0,10129705775.081202,10129705775.081202,0.0,3491626,0
no_filter,2026-01-28,btcusdt,120,-0.1041460499809892,-0.1041460499809892,,0.0,10129705775.081202,10129705775.081202,0.0,3491626,0
no_filter,2026-01-28,btcusdt,300,0.1385251761074499,0.1385251761074499,,0.0,10129705775.081202,10129705775.081202,0.0,3491626,0
task3_maker_q90_win30,2026-01-28,btcusdt,30,-0.1163112805533254,-0.0168358988775081,-1.6555230551689262,0.0994753816758173,10129705775.081202,9514788922.666,614916852.4152,3315643,175983
task3_maker_q90_win30,2026-01-28,btcusdt,120,-0.1041460499809892,0.0654452566818278,-2.728282109479136,0.1695913066628171,10129705775.081202,9514788922.666,614916852.4152,3315643,175983
task3_maker_q90_win30,2026-01-28,btcusdt,300,0.1385251761074499,0.6534533189191395,-7.829109098266739,0.5149281428116895,10129705775.081202,9514788922.666,614916852.4152,3315643,175983
task3_maker_q90_win60,2026-01-28,btcusdt,30,-0.1163112805533254,-0.0598979083276079,-0.6876153443859578,0.0564133722257175,10129705775.081202,9219342561.3158,910363213.7654,3226755,264871
task3_maker_q90_win60,2026-01-28,btcusdt,120,-0.1041460499809892,0.0642421163520103,-1.8094304520985485,0.1683881663329996,10129705775.081202,9219342561.3158,910363213.7654,3226755,264871
task3_maker_q90_win60,2026-01-28,btcusdt,300,0.1385251761074499,0.7262859899504129,-5.8137894660046765,0.587760813842963,10129705775.081202,9219342561.3158,910363213.7654,3226755,264871
task3_maker_q95_win30,2026-01-28,btcusdt,30,-0.1163112805533254,0.010204489494403,-3.3157229707557883,0.1265157700477285,10129705775.081202,9744379413.6954,385326361.3858,3389933,101693
task3_maker_q95_win30,2026-01-28,btcusdt,120,-0.1041460499809892,0.0535590478312349,-4.092293403900624,0.1577050978122242,10129705775.081202,9744379413.6954,385326361.3858,3389933,101693
task3_maker_q95_win30,2026-01-28,btcusdt,300,0.1385251761074499,0.5041369159292552,-9.10729828147302,0.3656117398218053,10129705775.081202,9744379413.6954,385326361.3858,3389933,101693
task3_maker_q95_win60,2026-01-28,btcusdt,30,-0.1163112805533254,-0.0299654415415238,-1.5526851147937764,0.0863458390118016,10129705775.081202,9555300676.4566,574405098.6246,3335784,155842
task3_maker_q95_win60,2026-01-28,btcusdt,120,-0.1041460499809892,0.045612859759039,-2.5954042490651803,0.1497589097400283,10129705775.081202,9555300676.4566,574405098.6246,3335784,155842
task3_maker_q95_win60,2026-01-28,btcusdt,300,0.1385251761074499,0.5799146876717483,-7.204044568712294,0.4413895115642983,10129705775.081202,9555300676.4566,574405098.6246,3335784,155842
task3_maker_q99_win30,2026-01-28,btcusdt,30,-0.1163112805533254,-0.0575396432984893,-4.926683272659239,0.058771637254836,10129705775.081202,10007437992.7711,122267782.3101,3459459,32167
